TicketID,TicketDatetime,TicketType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-723163,01-Jan-20,Warning,White,Male,27,87F  ,M20-1103,DIS TRAF CONT DEV,White,Male,50
-723161,01-Jan-20,Warning,White,Male,51,87F  ,M20-1001,EXC SPEEDING,White,Male,40
-722485,01-Jan-20,Warning,White,Male,38,87F  ,M20-602,IMP EQUIP/CARS,White,Male,29
-722486,01-Jan-20,Warning,White,Male,38,87F  ,M20-509,DR W/O LICENSE,White,Male,29
-722518,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,24
-722488,01-Jan-20,Traffic,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Male,22
-722487,01-Jan-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-722519,01-Jan-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,32
-722489,01-Jan-20,Warning,White,Male,38,87F  ,M20-502A1,INATTENTIVE DRIVING,White,Male,31
-722490,01-Jan-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Male,31
-722662,01-Jan-20,Traffic,White,Male,36,87F  ,M20-608,SEATBELT VIOL,White,Male,68
-722664,01-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,68
-722663,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,68
-722666,01-Jan-20,Warning,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Male,28
-722491,01-Jan-20,Warning,White,Male,38,87F  ,M20-540,FAIL TO SIGNAL,White,Male,30
-722665,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,28
-722668,01-Jan-20,Traffic,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-722667,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,22
-722669,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,22
-722670,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,47
-722672,01-Jan-20,Traffic,White,Male,36,87F  ,M20-608,SEATBELT VIOL,White,Male,21
-722673,01-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,21
-722671,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,21
-722675,01-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,28
-722674,01-Jan-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,28
-722677,01-Jan-20,Warning,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Female,58
-722676,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,58
-722678,01-Jan-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,42
-722520,01-Jan-20,Warning,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Male,29
-723160,01-Jan-20,Warning,White,Male,37,87F  ,M20-1002,SPEEDING,White,Male,60
-722521,01-Jan-20,Warning,White,Male,37,87F  ,M20-608,SEATBELT VIOL,White,Male,41
-722476,01-Jan-20,Warning,White,Male,51,87F  ,M20-1002,SPEEDING,White,Male,52
-722712,01-Jan-20,Parking,White,Male,36,87F  ,20-807(8),HANDICAPPED PARKING,Unknown,Unknown,40
-722474,01-Jan-20,Traffic,White,Male,33,87F  ,M20-528,FTY - EMERGENCY VEH,White,Female,58
-722560,01-Jan-20,Traffic,White,Male,40,87F  ,M20-510,IMP REGISTRATION,White,Female,43
-722680,01-Jan-20,Traffic,White,Male,36,87F  ,M20-608,SEATBELT VIOL,White,Female,42
-722679,01-Jan-20,Warning,White,Male,36,87F  ,M20-541,IMP U-TURN,White,Female,42
-722681,01-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,42
-722477,01-Jan-20,Warning,White,Male,51,87F  ,M20-1002,SPEEDING,White,Female,27
-723434,01-Jan-20,Warning,White,Male,49,87F  ,M20-510,IMP REGISTRATION,White,Female,18
-722478,01-Jan-20,Warning,White,Male,37,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Male,22
-722539,01-Jan-20,Warning,White,Male,35,87F  ,M20-543,NO INSURANCE VERIF,White,Female,22
-722538,01-Jan-20,Warning,White,Male,35,87F  ,M20-510,IMP REGISTRATION,White,Female,22
-722682,01-Jan-20,Traffic,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,23
-723149,01-Jan-20,Warning,,,,87F  ,M20-510,IMP REGISTRATION,White,Male,31
-723148,01-Jan-20,Warning,,,,87F  ,M20-1103,DIS TRAF CONT DEV,White,Male,31
-723165,01-Jan-20,Warning,,,,87F  ,M20-540,FAIL TO SIGNAL,White,Female,55
-722479,01-Jan-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,52
-723166,01-Jan-20,Warning,,,,87F  ,M20-1103,DIS TRAF CONT DEV,White,Male,23
-722480,01-Jan-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,22
-722481,01-Jan-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Female,47
-722558,01-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Male,31
-722483,01-Jan-20,Warning,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Female,37
-722482,01-Jan-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Female,37
-722557,01-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Female,70
-722683,01-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,25
-722684,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Unknown,Female,29
-722685,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,26
-722686,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,34
-722761,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,73
-722762,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,54
-722467,01-Jan-20,Traffic,White,Male,58,87F  ,M20-608,SEATBELT VIOL,White,Female,25
-722466,01-Jan-20,Traffic,White,Male,58,87F  ,M20-543,NO INSURANCE VERIF,White,Female,25
-722465,01-Jan-20,Traffic,White,Male,58,87F  ,M20-509C2,DUS,White,Female,25
-722763,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,24
-722764,01-Jan-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,Black,Male,36
-722765,01-Jan-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,40
-722766,01-Jan-20,Traffic,White,Male,36,87F  ,M20-608,SEATBELT VIOL,Black,Male,20
-722767,01-Jan-20,Warning,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,Black,Male,20
-722556,01-Jan-20,Traffic,White,Male,54,87F  ,M20-1109,DIS TRAF SIG/RED,Asian,Male,36
-722768,01-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,34
-722540,01-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Female,43
-722475,01-Jan-20,Warning,White,Male,58,87F  ,M20-608,SEATBELT VIOL,Black,Male,49
-722541,01-Jan-20,Warning,White,Male,35,87F  ,M20-509,DR W/O LICENSE,White,Female,26
-722542,01-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Female,26
-722473,01-Jan-20,Traffic,White,Male,58,87F  ,M20-608,SEATBELT VIOL,White,Male,22
-722543,01-Jan-20,Warning,White,Male,35,87F  ,M20-602,IMP EQUIP/CARS,White,Male,20
-723153,01-Jan-20,Warning,White,Male,32,87F  ,M20-543,NO INSURANCE VERIF,Unknown,Female,39
-723152,01-Jan-20,Warning,White,Male,32,87F  ,M20-540,FAIL TO SIGNAL,Unknown,Female,39
-723156,01-Jan-20,Warning,Black,Male,30,87F  ,M20-540,FAIL TO SIGNAL,Black,Male,22
-723157,01-Jan-20,Warning,Black,Male,30,87F  ,M20-538,IMP LANE CHANGE,Black,Male,22
-723158,01-Jan-20,Warning,Black,Male,30,87F  ,M20-1001,EXC SPEEDING,Black,Male,22
-723154,01-Jan-20,Warning,White,Male,32,87F  ,M20-602,IMP EQUIP/CARS,White,Female,26
-723155,01-Jan-20,Warning,White,Male,32,87F  ,M20-510,IMP REGISTRATION,White,Female,26
-722544,01-Jan-20,Warning,White,Male,35,87F  ,M20-602,IMP EQUIP/CARS,Black,Female,22
-722546,01-Jan-20,Warning,White,Male,35,87F  ,M20-543,NO INSURANCE VERIF,Black,Female,22
-722545,01-Jan-20,Warning,White,Male,35,87F  ,M20-510,IMP REGISTRATION,Black,Female,22
-722547,01-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,Black,Female,22
-722548,01-Jan-20,Warning,White,Male,35,87F  ,M20-543,NO INSURANCE VERIF,White,Male,49
-722549,01-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Male,49
-723150,01-Jan-20,Warning,White,Male,32,87F  ,M20-602,IMP EQUIP/CARS,White,Female,36
-723151,01-Jan-20,Warning,White,Male,32,87F  ,M20-543,NO INSURANCE VERIF,White,Female,36
-722550,01-Jan-20,Warning,White,Male,35,87F  ,M20-543,NO INSURANCE VERIF,White,Male,22
-722551,01-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Male,22
-722782,01-Jan-20,Traffic,White,Female,29,87F  ,M20-1109,DIS TRAF SIG/RED,White,Male,22
-723159,01-Jan-20,Warning,White,Male,31,87F  ,M20-810,FAIL TO STOP,White,Female,40
-723164,01-Jan-20,Warning,White,Male,32,87F  ,M20-602,IMP EQUIP/CARS,Unknown,Female,22
-722553,01-Jan-20,Warning,White,Male,35,87F  ,M20-543,NO INSURANCE VERIF,White,Male,20
-722552,01-Jan-20,Warning,White,Male,35,87F  ,M20-510,IMP REGISTRATION,White,Male,20
-722559,01-Jan-20,Traffic,Black,Male,30,87F  ,M20-1001,EXC SPEEDING,White,Female,20
-723162,01-Jan-20,Warning,Black,Male,30,87F  ,M20-1001,EXC SPEEDING,White,Female,17
-722555,01-Jan-20,Traffic,White,Male,38,87F  ,M20-814,NEGLIGENT PARKING,White,Male,41
-723167,01-Jan-20,Warning,White,Male,57,87F  ,M20-1002,SPEEDING,White,Male,20
-722554,01-Jan-20,Traffic,White,Male,57,87F  ,M20-1002,SPEEDING,White,Female,17
-722632,02-Jan-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Female,23
-722633,02-Jan-20,Warning,White,Male,38,87F  ,M20-602,IMP EQUIP/CARS,White,Male,37
-722793,02-Jan-20,Warning,White,Male,51,87F  ,M20-1002,SPEEDING,Black,Female,49
-722687,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Female,35
-722627,02-Jan-20,Traffic,White,Male,49,87F  ,M20-809,FAIL TO YIELD,White,Female,27
-722688,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Male,44
-722689,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,22
-722634,02-Jan-20,Warning,White,Male,38,87F  ,M20-602,IMP EQUIP/CARS,White,Male,70
-722636,02-Jan-20,Traffic,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Male,70
-722635,02-Jan-20,Warning,White,Male,38,87F  ,M20-540,FAIL TO SIGNAL,White,Male,70
-722649,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Male,40
-722690,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,Unknown,Female,27
-723183,02-Jan-20,Warning,White,Male,28,87F  ,M20-536,IMP RIGHT TURN,Black,Female,
-723182,02-Jan-20,Warning,White,Male,28,87F  ,M20-510,IMP REGISTRATION,Black,Female,
-722691,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Male,39
-722630,02-Jan-20,Traffic,White,Male,27,87F  ,M20-810,FAIL TO STOP,White,Female,28
-722637,02-Jan-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Male,26
-722638,02-Jan-20,Warning,White,Male,38,87F  ,M20-602,IMP EQUIP/CARS,White,Male,61
-722639,02-Jan-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Male,61
-722651,02-Jan-20,Traffic,White,Male,35,87F  ,M20-509A,DR W/O DL IN POSSESSION,White,Female,29
-722650,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1001,EXC SPEEDING,White,Female,29
-722692,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Male,57
-722694,02-Jan-20,Traffic,White,Male,54,87F  ,M20-608,SEATBELT VIOL,White,Male,24
-722693,02-Jan-20,Warning,White,Male,54,87F  ,M20-602,IMP EQUIP/CARS,White,Male,24
-722783,02-Jan-20,Traffic,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,61
-722631,02-Jan-20,Traffic,White,Male,47,87F  ,M20-1002,SPEEDING,White,Male,17
-722726,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722713,02-Jan-20,Parking,Black,Male,39,87F  ,20-807(1)H,SIGN: NO PARKING 8 TO 5,Unknown,Unknown,40
-722714,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722640,02-Jan-20,Warning,White,Male,38,87F  ,M20-602,IMP EQUIP/CARS,White,Male,52
-722652,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1001,EXC SPEEDING,White,Female,39
-722784,02-Jan-20,Traffic,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Female,30
-722727,02-Jan-20,Warning,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-726567,02-Jan-20,Traffic,White,Male,33,87F  ,M20-502A,FAIL DEV TIME/ATTEN,Black,Female,33
-722728,02-Jan-20,Warning,White,Male,60,87F  ,20-805(12),SIDEWALK,Unknown,Unknown,40
-722788,02-Jan-20,Warning,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Male,23
-722789,02-Jan-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,23
-722695,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,56
-722653,02-Jan-20,Traffic,White,Male,35,87F  ,M20-510,IMP REGISTRATION,White,Female,22
-722654,02-Jan-20,Warning,White,Male,35,87F  ,M20-1001,EXC SPEEDING,White,Female,27
-722729,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722696,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,53
-722790,02-Jan-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,28
-722742,02-Jan-20,Warning,White,Female,58,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722697,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Female,45
-722655,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1001,EXC SPEEDING,Black,Male,51
-722698,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,American Indian or Alaskan Native,Female,63
-722730,02-Jan-20,Parking,White,Male,60,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722700,02-Jan-20,Warning,White,Male,54,87F  ,M20-538,IMP LANE CHANGE,White,Female,77
-722699,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,77
-722731,02-Jan-20,Parking,White,Male,60,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722701,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Male,86
-722732,02-Jan-20,Parking,White,Male,60,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722715,02-Jan-20,Warning,Black,Male,39,87F  ,20-807(1)I,SIGN: NO PARKING ZONE,Unknown,Unknown,40
-722702,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,29
-722733,02-Jan-20,Parking,White,Male,60,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722656,02-Jan-20,Warning,White,Male,35,87F  ,M20-1001,EXC SPEEDING,White,Female,53
-722703,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Female,40
-722657,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Male,38
-722791,02-Jan-20,Warning,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Male,52
-722734,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722743,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722794,02-Jan-20,Warning,White,Male,51,87F  ,M20-1002,SPEEDING,White,Female,28
-722735,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722704,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,Black,Female,55
-722629,02-Jan-20,Traffic,White,Male,47,87F  ,M20-521,FTY - INTERSECTION,White,Female,21
-722705,02-Jan-20,Traffic,White,Male,54,87F  ,M20-510,IMP REGISTRATION,White,Female,71
-722744,02-Jan-20,Warning,White,Female,58,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-722737,02-Jan-20,Warning,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722736,02-Jan-20,Parking,White,Male,60,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722745,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722786,02-Jan-20,Traffic,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Female,61
-722785,02-Jan-20,Warning,White,Male,37,87F  ,M20-509,DR W/O LICENSE,White,Female,61
-722738,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722716,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722739,02-Jan-20,Parking,White,Male,60,87F  ,20-807(1)P,SIGN: EXCESS OF OF TIME: 1 HOUR,Unknown,Unknown,40
-722717,02-Jan-20,Warning,Black,Male,39,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722758,02-Jan-20,Warning,,,,87F  ,M20-1001,EXC SPEEDING,White,Female,58
-722718,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722759,02-Jan-20,Warning,,,,87F  ,M20-602,IMP EQUIP/CARS,White,Female,28
-722855,02-Jan-20,Traffic,White,Male,35,87F  ,M20-502A,FAIL DEV TIME/ATTEN,Asian,Male,44
-722719,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722720,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722721,02-Jan-20,Warning,Black,Male,39,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722722,02-Jan-20,Warning,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722746,02-Jan-20,Warning,White,Female,58,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722747,02-Jan-20,Parking,White,Female,58,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722723,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722748,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722724,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-723074,02-Jan-20,Parking,Black,Male,39,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722725,02-Jan-20,Parking,Black,Male,39,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-722770,02-Jan-20,Traffic,White,Male,54,87F  ,M20-510,IMP REGISTRATION,Black,Male,36
-723075,02-Jan-20,Warning,Black,Male,39,87F  ,20-807(1)A,SIGN: NO PARKING ANY TIME,Unknown,Unknown,40
-722856,02-Jan-20,Warning,White,Male,35,87F  ,M20-602,IMP EQUIP/CARS,White,Male,45
-722658,02-Jan-20,Warning,White,Male,35,87F  ,M20-1001,EXC SPEEDING,White,Male,19
-722708,02-Jan-20,Traffic,White,Male,54,87F  ,M20-509A,DR W/O DL IN POSSESSION,White,Male,38
-722706,02-Jan-20,Traffic,White,Male,54,87F  ,M20-608,SEATBELT VIOL,White,Male,38
-722707,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Male,38
-722659,02-Jan-20,Warning,White,Male,35,87F  ,M20-1001,EXC SPEEDING,Black,Female,42
-722986,02-Jan-20,Traffic,White,Male,28,87F  ,M20-510,IMP REGISTRATION,White,Female,81
-722660,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,Asian,Male,66
-722709,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,22
-722710,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Female,49
-722760,02-Jan-20,Traffic,,,,87F  ,M20-608,SEATBELT VIOL,White,Male,25
-722661,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,American Indian or Alaskan Native,Male,18
-722740,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722711,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Female,17
-722741,02-Jan-20,Parking,White,Male,60,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722792,02-Jan-20,Warning,White,Male,37,87F  ,M20-602,IMP EQUIP/CARS,White,Male,43
-723184,02-Jan-20,Warning,White,Male,28,87F  ,M20-510,IMP REGISTRATION,White,Female,19
-722749,02-Jan-20,Parking,White,Female,58,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722750,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722787,02-Jan-20,Warning,White,Male,27,87F  ,M20-510,IMP REGISTRATION,White,Male,19
-722751,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722752,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722753,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722754,02-Jan-20,Warning,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722755,02-Jan-20,Warning,White,Female,58,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722771,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Male,44
-723176,02-Jan-20,Warning,White,Male,50,87F  ,M20-1002,SPEEDING,White,Male,43
-722756,02-Jan-20,Parking,White,Female,58,87F  ,20-807(10),PUBLIC PROPERTY,Unknown,Unknown,40
-722757,02-Jan-20,Warning,White,Female,58,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-722772,02-Jan-20,Traffic,White,Male,54,87F  ,M20-1001,EXC SPEEDING,White,Male,52
-723175,02-Jan-20,Warning,White,Male,50,87F  ,M20-1002,SPEEDING,White,Male,79
-722773,02-Jan-20,Traffic,White,Male,50,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-723172,02-Jan-20,Warning,White,Male,50,87F  ,M20-1002,SPEEDING,White,Male,22
-724576,02-Jan-20,Warning,White,Male,34,87F  ,M20-510,IMP REGISTRATION,White,Male,24
-723169,02-Jan-20,Warning,White,Male,30,87F  ,M20-510,IMP REGISTRATION,White,Male,30
-723171,02-Jan-20,Warning,White,Male,40,87F  ,M20-1001,EXC SPEEDING,White,Male,23
-722781,02-Jan-20,Traffic,White,Male,34,87F  ,M20-543,NO INSURANCE VERIF,American Indian or Alaskan Native,Female,34
-722778,02-Jan-20,Traffic,White,Male,34,87F  ,M20-510,IMP REGISTRATION,American Indian or Alaskan Native,Female,34
-722780,02-Jan-20,Traffic,White,Male,34,87F  ,M20-509C1,DUR,American Indian or Alaskan Native,Female,34
-723186,02-Jan-20,Warning,Black,Male,30,87F  ,M20-602,IMP EQUIP/CARS,White,Female,28
-723168,02-Jan-20,Warning,White,Male,32,87F  ,M20-540,FAIL TO SIGNAL,White,Male,29
-722857,02-Jan-20,Traffic,White,Male,35,87F  ,M20-537,FTY - LEFT TURN,White,Female,54
-723178,02-Jan-20,Warning,White,Male,31,87F  ,M20-510,IMP REGISTRATION,White,Female,45
-722858,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Male,56
-722774,02-Jan-20,Traffic,American Indian or Alaskan Native,Male,62,87F  ,M20-1002,SPEEDING,White,Male,58
-723187,02-Jan-20,Warning,Black,Male,30,87F  ,M20-603,IMP EQUIP/MOTORCYCLE,White,Male,38
-723177,02-Jan-20,Warning,White,Male,31,87F  ,M20-810,FAIL TO STOP,White,Female,22
-723173,02-Jan-20,Warning,White,Male,50,87F  ,M20-1002,SPEEDING,White,Female,41
-723174,02-Jan-20,Warning,White,Male,50,87F  ,M20-1002,SPEEDING,White,Female,37
-723170,02-Jan-20,Warning,White,Male,30,87F  ,M20-510,IMP REGISTRATION,White,Female,22
-722859,02-Jan-20,Traffic,White,Male,35,87F  ,M20-1002,SPEEDING,White,Male,19
-723180,02-Jan-20,Warning,White,Male,31,87F  ,M20-535,IMP LEFT TURN/OTHER,White,Female,53
-723179,02-Jan-20,Warning,White,Male,31,87F  ,M20-602,IMP EQUIP/CARS,White,Female,23
-723181,02-Jan-20,Warning,White,Male,31,87F  ,M20-602,IMP EQUIP/CARS,White,Female,22
-723185,02-Jan-20,Warning,White,Male,45,87F  ,M20-602,IMP EQUIP/CARS,White,Female,22
-723203,02-Jan-20,Warning,White,Male,30,87F  ,M20-540,FAIL TO SIGNAL,White,Female,27
-723201,02-Jan-20,Warning,White,Male,30,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Female,27
-723200,02-Jan-20,Warning,White,Male,30,87F  ,M20-1103,DIS TRAF CONT DEV,White,Female,27
-723202,02-Jan-20,Warning,White,Male,30,87F  ,M20-1002,SPEEDING,White,Female,27
-725697,02-Jan-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,Black,Female,37
-722848,02-Jan-20,Warning,White,Male,33,87F  ,M20-810,FAIL TO STOP,White,Female,43
-722850,02-Jan-20,Traffic,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,White,Female,43
-722849,02-Jan-20,Traffic,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Female,43
-722851,03-Jan-20,Warning,White,Male,33,87F  ,M20-810,FAIL TO STOP,White,Female,55
-722852,03-Jan-20,Warning,White,Male,33,87F  ,M20-602,IMP EQUIP/CARS,White,Female,55
